idx,#T,-RT ln Z,Z
199,-180,-81.1089,1.9743500000000008e+190
200,-180,-70.9565,2.992600000000001e+166
201,-180,-67.4668,1.9439400000000005e+158
202,-180,-53.583,5.188140000000001e+125
203,-180,-79.0897,3.614860000000002e+185
204,-180,-80.0115,5.255910000000001e+187
205,-180,-69.0467,9.896820000000004e+161
206,-180,-68.0789,5.307980000000001e+159
207,-180,-60.5349,1.0602600000000002e+142
208,-180,-89.3057,3.3620000000000015e+209
209,-180,-86.6229,1.7073200000000006e+203
210,-180,-67.0629,2.1936100000000003e+157
211,-180,-59.7736,1.7340600000000004e+140
212,-180,-61.4477,1.4687300000000005e+144
213,-180,-59.4242,2.6270900000000007e+139
214,-180,-86.3357,3.6172800000000014e+202
215,-180,-59.6465,8.729140000000003e+139
216,-180,-80.2614,2.028310000000001e+188
217,-180,-82.9029,3.194940000000001e+194
218,-180,-81.2912,5.285880000000002e+190
219,-180,-73.4441,2.0529800000000006e+172
220,-180,-75.3113,4.933780000000002e+176
221,-180,-77.5877,1.0816800000000002e+182
222,-180,-87.1458,2.8781000000000013e+204
223,-180,-78.8008,7.589290000000002e+184
224,-180,-55.5532,2.1746000000000004e+130
225,-180,-94.6232,1.0056100000000002e+222
226,-180,-61.3122,7.061450000000002e+143
227,-180,-68.2281,1.1882700000000004e+160
228,-180,-51.9088,6.122790000000001e+121
229,-180,-54.6688,1.8294100000000005e+128
230,-180,-71.8066,2.955290000000001e+168
231,-180,-59.1133,4.8967800000000014e+138
232,-180,-64.8786,1.6458400000000004e+152
233,-180,-59.8078,2.0859900000000004e+140
234,-180,-51.5415,8.418600000000001e+120
235,-180,-89.7011,2.845280000000001e+210
236,-180,-61.7284,6.690040000000002e+144
237,-180,-79.1186,4.2262100000000014e+185
238,-180,-83.5847,1.2707900000000004e+196
239,-180,-65.2624,1.3086100000000005e+153
240,-180,-59.5177,4.353700000000001e+139
241,-180,-58.8006,9.043260000000003e+137
242,-180,-68.4047,3.084010000000001e+160
243,-180,-57.6645,1.9539000000000005e+135
244,-180,-63.7824,4.411520000000001e+149
245,-180,-62.4967,4.245310000000001e+146
246,-180,-54.894,6.177130000000002e+128
247,-180,-65.2505,1.2271400000000004e+153
248,-180,-54.2043,1.4879200000000004e+127
249,-180,-55.2183,3.56125e+129
250,-180,-79.1146,4.135960000000001e+185
251,-180,-70.5362,3.0910600000000006e+165
252,-180,-65.9207,4.585670000000001e+154
253,-180,-69.485,1.0560500000000003e+163
254,-180,-63.9898,1.3525900000000002e+150
255,-180,-54.9089,6.695180000000002e+128
256,-180,-74.0979,7.019780000000003e+173
257,-180,-61.4126,1.2147000000000003e+144
258,-180,-67.9376,2.4730900000000007e+159
259,-180,-72.9459,1.3919400000000002e+171
260,-180,-64.3157,7.864510000000002e+150
261,-180,-44.0595,2.3510600000000004e+103
262,-180,-79.9456,3.682700000000001e+187
263,-180,-76.6173,5.718370000000002e+179
264,-180,-81.0518,1.4502600000000003e+190
265,-180,-80.2031,1.4801900000000005e+188
266,-180,-76.7655,1.2734700000000003e+180
267,-180,-72.8026,6.417290000000002e+170
268,-180,-70.6738,6.5004800000000016e+165
269,-180,-88.8886,3.5306400000000013e+208
270,-180,-74.3212,2.345590000000001e+174
271,-180,-70.7653,1.0655100000000004e+166
272,-180,-78.587,2.3907700000000005e+184
273,-180,-86.5647,1.2464300000000004e+203
274,-180,-68.5166,5.645430000000002e+160
275,-180,-63.7552,3.8084600000000013e+149
276,-180,-72.2611,3.442700000000001e+169
277,-180,-66.8261,6.102710000000002e+156
278,-180,-74.0232,4.6909800000000013e+173
279,-180,-67.8821,1.8326100000000007e+159
280,-180,-75.4126,8.527640000000003e+176
281,-180,-80.5261,8.476310000000004e+188
282,-180,-56.6408,7.744500000000002e+132
283,-180,-73.4892,2.620510000000001e+172
284,-180,-60.585,1.3896100000000004e+142
285,-180,-57.9782,1.0637700000000003e+136
286,-180,-64.1307,2.8952300000000007e+150
287,-180,-61.3431,8.344770000000001e+143
288,-180,-65.0996,5.430450000000001e+152
289,-180,-70.0678,2.4608700000000004e+164
290,-180,-83.5145,8.699370000000003e+195
291,-180,-54.7763,3.271040000000001e+128
292,-180,-58.9089,1.6233800000000005e+138
293,-180,-64.4317,1.4717200000000004e+151
294,-180,-83.805,4.1781400000000016e+196
295,-180,-75.8631,9.723690000000003e+177
296,-180,-82.7772,1.6205300000000006e+194
297,-180,-75.3704,6.790470000000003e+176
298,-180,-75.4152,8.650170000000003e+176
299,-180,-85.9934,5.693070000000003e+201
300,-180,-78.8639,1.0672800000000006e+185
301,-180,-69.439,8.236510000000002e+162
302,-180,-62.0579,3.967950000000001e+145
303,-180,-78.3185,5.605220000000002e+183
304,-180,-69.738,4.1441400000000013e+163
305,-180,-75.8697,1.0077900000000003e+178
306,-180,-74.6815,1.6433600000000007e+175
307,-180,-77.9185,6.458630000000001e+182
308,-180,-60.2743,2.5938700000000008e+141
309,-180,-69.0366,9.372580000000002e+161
310,-180,-81.3621,7.754360000000002e+190
311,-180,-64.4804,1.9146200000000006e+151
312,-180,-62.923,4.248700000000001e+147
313,-180,-53.6682,8.217710000000002e+125
314,-180,-71.6998,1.6598800000000005e+168
315,-180,-59.5273,4.584670000000001e+139
316,-180,-55.885,1.3055500000000005e+131
317,-180,-74.7517,2.4013800000000005e+175
318,-180,-66.7057,3.1849500000000007e+156
319,-180,-71.3054,1.9707600000000007e+167
320,-180,-63.2709,2.783120000000001e+148
321,-180,-107.565,2.3198400000000015e+252
322,-180,-69.4359,8.103400000000003e+162
323,-180,-80.7296,2.543490000000001e+189
324,-180,-78.6844,4.0478800000000005e+184
325,-180,-75.665,3.334310000000001e+177
326,-180,-56.5657,5.163880000000002e+132
327,-180,-75.7081,4.208590000000001e+177
328,-180,-67.1758,4.0362300000000006e+157
329,-180,-41.9877,3.2385500000000005e+98
330,-180,-35.8524,1.3060300000000002e+84
331,-180,-67.4436,1.7155500000000004e+158
332,-180,-62.1079,5.196760000000001e+145
333,-180,-73.8509,1.8487300000000006e+173
334,-180,-60.4122,5.4617100000000014e+141
335,-180,-63.4365,6.806090000000001e+148
336,-180,-77.8727,5.044370000000001e+182
337,-180,-73.1401,3.973360000000001e+171
338,-180,-65.8303,2.813710000000001e+154
339,-180,-88.0545,3.900110000000002e+206
340,-180,-56.7122,1.1389900000000004e+133
341,-180,-81.8112,8.772230000000002e+191
342,-180,-61.6421,4.197080000000001e+144
343,-180,-78.4639,1.2295000000000005e+184
344,-180,-73.2774,8.344970000000003e+171
345,-180,-70.9344,2.656570000000001e+166
346,-180,-69.6086,2.0593900000000004e+163
347,-180,-69.2184,2.5015300000000008e+162
348,-180,-71.4186,3.6330500000000014e+167
349,-180,-73.4653,2.3023500000000008e+172
350,-180,-78.0469,1.2926000000000004e+183
351,-180,-63.9344,1.0027800000000002e+150
352,-180,-69.8601,8.011440000000003e+163
353,-180,-85.9739,5.123980000000002e+201
354,-180,-80.84,4.618630000000001e+189
355,-180,-53.8602,2.3191400000000007e+126
356,-180,-51.0363,5.4960800000000014e+119
357,-180,-83.8566,5.522420000000002e+196
358,-180,-73.3915,1.5457400000000006e+172
359,-180,-85.865,2.8449700000000015e+201
360,-180,-63.5944,1.5972700000000004e+149
361,-180,-65.058,4.337040000000001e+152
362,-180,-48.9096,5.627390000000001e+114
363,-180,-61.8007,9.885760000000002e+144
364,-180,-51.2861,2.1188500000000004e+120
365,-180,-54.4105,4.532480000000001e+127
366,-180,-64.8702,1.5730000000000006e+152
367,-180,-61.7168,6.283850000000002e+144
368,-180,-90.8905,1.7568500000000007e+213
369,-180,-75.562,1.9123000000000006e+177
370,-180,-77.9674,8.414170000000002e+182
371,-180,-57.3918,4.476830000000001e+134
372,-180,-92.6498,2.357250000000001e+217
373,-180,-77.1839,1.2211000000000005e+181
374,-180,-57.6005,1.3828300000000004e+135
375,-180,-88.3875,2.3571800000000012e+207
376,-180,-64.8816,1.6729300000000004e+152
377,-180,-86.5268,1.0158600000000004e+203
378,-180,-79.2174,7.206020000000001e+185
379,-180,-75.5046,1.4019700000000004e+177
380,-180,-82.8561,2.481460000000001e+194
381,-180,-72.4831,1.1424800000000004e+170
382,-180,-64.8587,1.4776500000000003e+152
383,-180,-81.0829,1.7154800000000006e+190
384,-180,-80.3496,3.266010000000001e+188
385,-180,-73.087,2.983530000000001e+171
386,-180,-52.0344,1.2065700000000004e+122
387,-180,-81.9794,2.1765600000000006e+192
388,-180,-69.9184,1.0979200000000002e+164
389,-180,-60.4901,8.319330000000002e+141
390,-180,-69.9047,1.0194900000000003e+164
391,-180,-55.4449,1.2112500000000002e+130
392,-180,-67.0444,1.9849700000000004e+157
393,-180,-59.5637,5.582180000000001e+139
394,-180,-68.8717,3.845530000000001e+161
395,-180,-89.429,6.543190000000002e+209
396,-180,-61.864,1.3919600000000003e+145
397,-180,-79.8814,2.6028900000000007e+187
398,-180,-72.7219,4.1510300000000013e+170
399,-180,-82.4386,2.6006200000000007e+193
400,-180,-74.0968,6.980170000000002e+173
401,-180,-69.9665,1.4240400000000004e+164
402,-180,-78.3935,8.407950000000002e+183
403,-180,-49.485,1.2601200000000002e+116
404,-180,-44.7583,1.0248300000000002e+105
405,-180,-70.0447,2.1717700000000003e+164
406,-180,-70.6026,4.423490000000002e+165
407,-180,-74.0535,5.522580000000002e+173
408,-180,-63.8789,7.430140000000002e+149
409,-180,-44.6263,5.022270000000001e+104
410,-180,-75.5581,1.8716100000000005e+177
411,-180,-59.7259,1.3405100000000005e+140
412,-180,-87.697,5.652500000000003e+205
413,-180,-62.5296,5.072310000000002e+146
414,-180,-86.0716,8.686590000000003e+201
415,-180,-66.5908,1.7122600000000006e+156
416,-180,-72.9816,1.6879600000000006e+171
417,-180,-46.7023,3.7295900000000005e+109
418,-180,-85.7736,1.7364200000000007e+201
419,-180,-66.12,1.3457900000000002e+155
420,-180,-62.1711,7.314680000000002e+145
421,-180,-60.5844,1.3851700000000003e+142
422,-180,-70.3019,8.715620000000002e+164
423,-180,-69.3773,5.903620000000002e+162
424,-180,-80.7473,2.7992600000000007e+189
425,-180,-81.4385,1.1714400000000005e+191
426,-180,-74.2457,1.5604400000000006e+174
427,-180,-62.2587,1.1739200000000004e+146
428,-180,-47.8708,2.0567200000000004e+112
429,-180,-70.7149,8.113810000000002e+165
430,-180,-31.0642,7.621750000000001e+72
431,-180,-83.5273,9.318600000000005e+195
432,-180,-68.6226,1.0011500000000003e+161
433,-180,-83.9904,1.1376400000000005e+197
434,-180,-67.0962,2.624970000000001e+157
435,-180,-75.4491,1.0390700000000002e+177
436,-180,-84.2624,4.943120000000002e+197
437,-180,-60.7251,2.9613000000000006e+142
438,-180,-68.9012,4.508880000000001e+161
439,-180,-60.8939,7.373600000000002e+142
440,-180,-53.6947,9.485280000000002e+125
441,-180,-64.7716,9.233460000000003e+151
442,-180,-70.4142,1.5985400000000006e+165
443,-180,-52.6015,2.5839300000000007e+123
444,-180,-87.0704,1.9149400000000009e+204
445,-180,-61.8008,9.892490000000003e+144
446,-180,-75.3754,6.975510000000002e+176
447,-180,-71.6261,1.1149800000000004e+168
448,-180,-77.5248,7.702570000000003e+181
449,-180,-47.5958,4.654730000000001e+111
450,-180,-65.8949,3.989020000000001e+154
451,-180,-43.9758,1.4957500000000003e+103
452,-180,-56.0029,2.46859e+131
453,-180,-38.1472,3.1609200000000004e+89
454,-180,-74.0738,6.164000000000002e+173
455,-180,-44.9936,3.652950000000001e+105
456,-180,-35.9219,1.9013900000000004e+84
457,-180,-62.1139,5.370450000000001e+145
458,-180,-9.65501,4.49069e+22
459,-180,-56.4465,2.7109300000000006e+132
460,-180,-62.7645,1.8046600000000007e+147
461,-180,-65.5496,6.1762900000000016e+153
462,-180,-55.5795,2.5068200000000007e+130
463,-180,-59.7562,1.5784000000000005e+140
464,-180,-86.1609,1.4070500000000005e+202
465,-180,-73.1645,4.533820000000001e+171
466,-180,-48.3439,2.6496300000000007e+113
467,-180,-52.3717,7.463640000000001e+122
468,-180,-71.903,4.9760500000000015e+168
469,-180,-67.3957,1.3238600000000003e+158
470,-180,-56.3399,1.5246500000000004e+132
471,-180,-50.4175,1.9413600000000006e+118
472,-180,-58.07899999999999,1.8338000000000006e+136
473,-180,-56.6723,9.181640000000001e+132
474,-180,-26.4871,1.39076e+62
475,-180,-61.8022,9.968560000000003e+144
476,-180,-56.3562,1.6645000000000004e+132
477,-180,-67.6387,4.922100000000002e+158
478,-180,-58.7284,6.1225000000000015e+137
479,-180,-53.6879,9.14031e+125
480,-180,-35.4811,1.7570500000000003e+83
481,-180,-51.5375,8.238100000000003e+120
482,-180,-68.6772,1.3445000000000004e+161
483,-180,-66.7051,3.174270000000001e+156
484,-180,-56.9183,3.468200000000001e+133
485,-180,-56.388999999999996,1.9873900000000006e+132
486,-180,-66.9531,1.2119500000000003e+157
487,-180,-62.9034,3.820230000000001e+147
488,-180,-69.4817,1.0373900000000002e+163
489,-180,-59.9413,4.292330000000001e+140
490,-180,-67.1946,4.467120000000001e+157
491,-180,-49.9224,1.3381800000000004e+117
492,-180,-57.638000000000005,1.6927200000000005e+135
493,-180,-66.3152,3.862950000000001e+155
494,-180,-69.9239,1.1308700000000003e+164
495,-180,-71.8178,3.140330000000001e+168
496,-180,-44.6344,5.248370000000002e+104
497,-180,-61.2701,5.627470000000002e+143
498,-180,-75.1924,2.596730000000001e+176
499,-180,-54.1887,1.3676300000000004e+127
500,-180,-57.1706,1.3556500000000004e+134
501,-180,-41.0722,2.30334e+96
502,-180,-59.7232,1.3211200000000003e+140
503,-180,-51.5957,1.1280800000000002e+121
504,-180,-53.6119,6.064310000000001e+125
505,-180,-39.7959,2.3337200000000005e+93
506,-180,-41.1993,4.578510000000001e+96
507,-180,-72.4685,1.0558500000000004e+170
508,-180,-52.3578,6.923320000000002e+122
509,-180,-42.2755,1.5332600000000002e+99
510,-180,-57.1275,1.0740500000000004e+134
511,-180,-67.1297,3.146720000000001e+157
512,-180,-49.2158,2.9419000000000006e+115
513,-180,-55.1183,2.0748300000000005e+129
514,-180,-73.9311,2.850880000000001e+173
515,-180,-57.7233,2.6845100000000007e+135
516,-180,-69.2056,2.3348800000000007e+162
517,-180,-64.7512,8.269770000000003e+151
518,-180,-56.2002,7.167400000000003e+131
519,-180,-59.3203,1.4983900000000004e+139
520,-180,-71.7007,1.6679900000000006e+168
521,-180,-64.6448,4.654160000000001e+151
522,-180,-66.2439,2.6281200000000008e+155
523,-180,-38.7037,6.3901000000000015e+90
524,-180,-50.3909,1.6818500000000005e+118
525,-180,-61.2458,4.935030000000001e+143
526,-180,-64.8124,1.1509700000000002e+152
527,-180,-64.4242,1.4134300000000004e+151
528,-180,-54.0094,5.191720000000001e+126
529,-180,-79.3366,1.3721600000000004e+186
530,-180,-38.8918,1.7655400000000005e+91
531,-180,-43.1003,1.3205400000000002e+101
532,-180,-49.7644,5.69869e+116
533,-180,-31.5331,9.596140000000002e+73
534,-180,-69.5417,1.4348500000000003e+163
535,-180,-48.4941,5.9620700000000014e+113
536,-180,-49.1177,1.7316700000000006e+115
537,-180,-67.6739,5.952210000000001e+158
538,-180,-39.8955,3.9970000000000006e+93
539,-180,-58.605,3.1429200000000008e+137
540,-180,-80.1779,1.2915300000000004e+188
541,-180,-62.7505,1.6733000000000004e+147
542,-180,-57.9662,9.970160000000003e+135
543,-180,-63.5184,1.0593300000000001e+149
544,-180,-59.3902,2.1857900000000005e+139
545,-180,-48.0698,6.024880000000001e+112
546,-180,-63.5138,1.0335000000000004e+149
547,-180,-48.1315,8.408790000000001e+112
548,-180,-42.6499,1.1588000000000002e+100
549,-180,-65.9844,6.469180000000002e+154
550,-180,-53.763000000000005,1.3716700000000002e+126
551,-180,-52.8601,1.0442800000000003e+124
552,-180,-69.5661,1.6367600000000004e+163
553,-180,-65.1985,9.266980000000002e+152
554,-180,-65.6868,1.2960100000000003e+154
555,-180,-44.0381,2.0938300000000006e+103
556,-180,-56.5699,5.282350000000001e+132
557,-180,-61.6075,3.481270000000001e+144
558,-180,-59.2322,9.311510000000003e+138
559,-180,-70.6731,6.476160000000002e+165
560,-180,-77.624,1.3158100000000004e+182
561,-180,-56.635,7.505480000000001e+132
562,-180,-75.3026,4.7081900000000014e+176
563,-180,-27.8366,2.0396800000000001e+65
564,-180,-81.4295,1.1160400000000005e+191
565,-180,-56.5195,4.02197e+132
566,-180,-59.0184,2.9328600000000006e+138
567,-180,-46.3251,4.861290000000001e+108
568,-180,-56.9089,3.296810000000001e+133
569,-180,-68.2807,1.5788700000000006e+160
570,-180,-53.9528,3.823410000000001e+126
571,-180,-61.721000000000004,6.429550000000002e+144
572,-180,-52.9977,2.19592e+124
573,-180,-57.1108,9.812600000000002e+133
574,-180,-44.3156,9.378360000000001e+103
575,-180,-59.2692,1.1369300000000003e+139
576,-180,-41.8848,1.8573700000000003e+98
577,-180,-50.5784,4.630060000000001e+118
578,-180,-52.5389,1.8419500000000007e+123
579,-180,-46.3273,4.918680000000001e+108
580,-180,-49.1383,1.9357900000000006e+115
581,-180,-67.946,2.5879700000000006e+159
582,-180,-64.1532,3.269480000000001e+150
583,-180,-57.5416,1.0058500000000003e+135
584,-180,-54.3346,3.008060000000001e+127
585,-180,-46.7332,4.407390000000001e+109
586,-180,-50.0157,2.2156800000000003e+117
587,-180,-59.8264,2.3068300000000007e+140
588,-180,-59.122,5.133590000000001e+138
589,-180,-58.2576,4.811220000000002e+136
590,-180,-65.1724,8.045740000000002e+152
591,-180,-61.6914,5.478490000000002e+144
592,-180,-50.8845,2.4198000000000006e+119
593,-180,-78.9354,1.5700900000000004e+185
594,-180,-85.1433,5.764410000000002e+199
595,-180,-60.4592,7.043370000000002e+141
596,-180,-62.9442,4.763660000000001e+147
597,-180,-65.5424,5.938590000000001e+153
598,-180,-51.0314,5.3499800000000004e+119
599,-180,-46.504,1.2774700000000002e+109
600,-180,-51.6813,1.7915300000000006e+121
601,-180,-57.7213,2.6553600000000008e+135
602,-180,-51.66,1.5963900000000006e+121
603,-180,-42.3994,2.9941700000000004e+99
604,-180,-62.1323,5.930360000000002e+145
605,-180,-75.2672,3.8895400000000013e+176
606,-180,-59.7301,1.3715300000000004e+140
607,-180,-63.4375,6.843490000000001e+148
608,-180,-56.2632,1.0071800000000003e+132
609,-180,-70.8476,1.6624200000000007e+166
610,-180,-72.3068,4.407920000000001e+169
611,-180,-63.47,8.155160000000002e+148
612,-180,-68.4246,3.434530000000001e+160
613,-180,-51.7751,2.9744100000000007e+121
614,-180,-52.0581,1.3715400000000003e+122
615,-180,-47.738,1.0035900000000004e+112
616,-180,-32.1416,2.5689000000000005e+75
617,-180,-72.7346,4.444660000000001e+170
618,-180,-43.6813,3.0474000000000003e+102
619,-180,-44.4938,2.4552300000000007e+104
620,-180,-69.8139,6.243350000000002e+163
621,-180,-60.1471,1.3045800000000004e+141
