idx,#T,-RT ln Z,Z
113,37,-6.69547,52232.3
114,37,-5.72664,10845.5
115,37,-9.12519,2691720.0
116,37,-13.1539,1857080000.0
117,37,-8.57727,1106470.0
118,37,-7.07353,96456.6
119,37,-8.27789,680744.0
120,37,-7.6857,260432.0
121,37,-9.81425,8233260.0
122,37,-10.8768,46163000.0
123,37,-7.17397,113530.0
124,37,-9.15893,2843150.0
125,37,-16.0761,2.12799e+11
126,37,-5.28192,5270.9
127,37,-15.1623,48314000000.0
128,37,-9.2213,3145950.0
129,37,-10.2638,17073300.0
130,37,-12.3618,513712000.0
131,37,-5.13199,4132.69
132,37,-9.58921,5714750.0
133,37,-11.0469,60834600.0
134,37,-3.73104,425.662
135,37,-7.11187,102648.0
136,37,-8.0412,463662.0
137,37,-5.66854,9869.87
138,37,-6.70692,53211.5
139,37,-6.27078,26222.7
140,37,-19.538,5.8529e+13
141,37,-3.32213,219.241
142,37,-11.2191,80445900.0
143,37,-13.9665,6941580000.0
144,37,-15.0297,38961700000.0
145,37,-6.85754,67942.0
146,37,-6.87165,69515.5
147,37,-5.09026,3862.18
148,37,-10.7738,39055400.0
149,37,-7.34386,149561.0
150,37,-5.05742,3661.74
151,37,-2.6497,73.6372
152,37,-18.6537,1.39394e+13
153,37,-13.6418,4098310000.0
154,37,-11.8996,242644000.0
155,37,-10.9526,52202600.0
156,37,-8.10282,512409.0
157,37,-9.50941,5020770.0
158,37,-11.6997,175441000.0
159,37,-6.67461,50493.8
160,37,-4.24762,984.165
161,37,-13.2487,2166030000.0
162,37,-5.31273,5541.11
163,37,-2.25321,38.7006
164,37,-14.0027,7361150000.0
165,37,-6.42019,33416.3
166,37,-6.30651,27788.0
167,37,-5.02522,3475.39
168,37,-7.16303,111533.0
169,37,-10.6559,32260000.0
170,37,-3.16152,168.948
171,37,-17.1693,1.25386e+12
172,37,-9.72713,7147950.0
173,37,-10.9613,52947700.0
174,37,-4.33603,1135.98
175,37,-5.82678,12759.0
176,37,-3.45946,273.964
177,37,-5.47771,7241.84
178,37,-7.44684,176761.0
179,37,-2.08935,29.6657
180,37,-5.16078,4330.34
181,37,-4.1636,858.737
182,37,-7.07879,97283.2
183,37,-7.02868,89686.9
184,37,-6.35074,29855.4
185,37,-15.2375,54583400000.0
186,37,-7.66008,249829.0
187,37,-8.1979,597882.0
188,37,-11.0255,58755300.0
189,37,-9.72387,7110240.0
190,37,-10.4215,22053200.0
191,37,-12.458,600491000.0
192,37,-12.4605,602919000.0
193,37,-4.27456,1028.14
194,37,-18.1174,5.83907e+12
195,37,-5.85322,13318.2
196,37,-7.13218,106087.0
197,37,-8.08773,500022.0
198,37,-7.50857,195380.0
199,37,-14.8354,28425900000.0
200,37,-8.07708,491453.0
201,37,-3.32026,218.579
202,37,-4.40095,1262.15
203,37,-8.95175,2031490.0
204,37,-8.17827,579139.0
205,37,-10.9135,48993600.0
206,37,-6.2709,26227.8
207,37,-4.3073,1084.23
208,37,-13.8372,5627400000.0
209,37,-18.409,9.37262e+12
210,37,-5.4743,7201.88
211,37,-5.38418,6222.15
212,37,-5.79276,12073.9
213,37,-6.4415,34592.3
214,37,-13.8513,5758080000.0
215,37,-6.29585,27311.3
216,37,-11.7684,196144000.0
217,37,-12.7253,926532000.0
218,37,-12.7992,1044420000.0
219,37,-8.10673,515673.0
220,37,-9.937,10047600.0
221,37,-8.56781,1089620.0
222,37,-16.2663,2.89716e+11
223,37,-13.4508,3006680000.0
224,37,-4.33465,1133.43
225,37,-20.754,4.20961e+14
226,37,-5.53476,7944.13
227,37,-6.79532,61417.9
228,37,-4.12041,800.628
229,37,-5.8296,12817.6
230,37,-8.06392,481073.0
231,37,-3.50296,294.0
232,37,-9.27976,3458960.0
233,37,-9.16857,2888010.0
234,37,-3.06749,145.042
235,37,-8.13504,539914.0
236,37,-5.05721,3660.49
237,37,-12.1525,365769000.0
238,37,-11.5657,141171000.0
239,37,-11.3719,103076000.0
240,37,-4.70287,2059.96
241,37,-6.80185,62071.8
242,37,-5.04183,3570.29
243,37,-9.21515,3114690.0
244,37,-4.91457,2904.24
245,37,-7.43575,173609.0
246,37,-7.33297,146943.0
247,37,-8.75133,1467540.0
248,37,-4.7453,2206.76
249,37,-4.1068,783.139
250,37,-10.7896,40074400.0
251,37,-10.0169,11439200.0
252,37,-7.95087,400452.0
253,37,-10.1351,13856300.0
254,37,-6.71333,53767.3
255,37,-6.40645,32679.8
256,37,-10.7857,39816600.0
257,37,-8.52255,1012470.0
258,37,-5.62649,9219.05
259,37,-9.61776,5985680.0
260,37,-5.74366,11149.2
261,37,-3.23104,189.12
262,37,-7.87719,355331.0
263,37,-12.4172,562006000.0
264,37,-9.92196,9805550.0
265,37,-12.7117,906271000.0
266,37,-8.82036,1641460.0
267,37,-9.11854,2662830.0
268,37,-9.90099,9477530.0
269,37,-14.1386,9177570000.0
270,37,-9.12531,2692220.0
271,37,-8.38174,805670.0
272,37,-14.149,9333570000.0
273,37,-14.2569,11119000000.0
274,37,-9.35925,3935150.0
275,37,-4.46708,1405.1
276,37,-6.49973,38019.4
277,37,-6.33164,28944.4
278,37,-9.43062,4418190.0
279,37,-11.0654,62688300.0
280,37,-8.87346,1789140.0
281,37,-9.09589,2566750.0
282,37,-3.89718,557.358
283,37,-8.49184,963257.0
284,37,-6.09255,19637.8
285,37,-7.37489,157284.0
286,37,-10.3579,19891500.0
287,37,-4.91263,2895.09
288,37,-11.1641,73572200.0
289,37,-10.7805,39486100.0
290,37,-8.60837,1163730.0
291,37,-5.24996,5004.5
292,37,-5.19489,4576.79
293,37,-6.16149,21961.8
294,37,-17.2334,1.39129e+12
295,37,-12.2064,399202000.0
296,37,-11.0225,58478300.0
297,37,-6.44068,34546.3
298,37,-9.40932,4268150.0
299,37,-15.5269,87296000000.0
300,37,-12.1443,360938000.0
301,37,-8.80584,1603240.0
302,37,-7.80533,316223.0
303,37,-12.7622,983582000.0
304,37,-7.83535,332006.0
305,37,-9.50542,4988310.0
306,37,-5.91371,14691.8
307,37,-12.9881,1418990000.0
308,37,-5.1165,4030.16
309,37,-8.53809,1038310.0
310,37,-5.22338,4793.29
311,37,-7.96962,412822.0
312,37,-5.02881,3495.68
313,37,-4.194,902.16
314,37,-12.1713,377101000.0
315,37,-5.54671,8099.65
316,37,-2.95379,120.608
317,37,-9.96946,10591100.0
318,37,-8.86331,1759930.0
319,37,-8.3787,801706.0
320,37,-6.1824,22719.9
321,37,-18.2463,7.19806e+12
322,37,-9.21861,3132270.0
323,37,-9.71547,7014030.0
324,37,-13.3865,2708420000.0
325,37,-10.1607,14444100.0
326,37,-3.39491,246.723
327,37,-12.1459,361897000.0
328,37,-8.0826,495874.0
329,37,-1.45296,10.5639
330,37,-1.44863,10.4899
331,37,-7.70451,268503.0
332,37,-6.57446,42921.0
333,37,-9.22458,3162710.0
334,37,-7.92144,381780.0
335,37,-6.90032,72825.1
336,37,-10.504,25209600.0
337,37,-9.47421,4742020.0
338,37,-7.06208,94682.2
339,37,-12.2511,429213000.0
340,37,-6.14787,21481.7
341,37,-10.3275,18932500.0
342,37,-5.78858,11992.2
343,37,-8.4493,899010.0
344,37,-14.6164,19925100000.0
345,37,-7.39775,163228.0
346,37,-9.71885,7052610.0
347,37,-6.47597,36582.0
348,37,-11.246,84032300.0
349,37,-8.65698,1259230.0
350,37,-9.06204,2429580.0
351,37,-8.63314,1211460.0
352,37,-8.53306,1029880.0
353,37,-15.388,69677600000.0
354,37,-11.505,127931000.0
355,37,-6.55839,41816.2
356,37,-4.93321,2993.4
357,37,-14.5933,19191500000.0
358,37,-8.83064,1669080.0
359,37,-15.1138,44654700000.0
360,37,-7.30986,141536.0
361,37,-5.2615,5099.14
362,37,-5.05741,3661.7
363,37,-5.39578,6340.4
364,37,-2.95747,121.329
365,37,-4.17518,875.029
366,37,-11.9936,282649000.0
367,37,-6.87172,69523.3
368,37,-18.7289,1.57482e+13
369,37,-15.5424,89517300000.0
370,37,-15.2225,53272100000.0
371,37,-7.46656,182507.0
372,37,-15.542,89455300000.0
373,37,-5.10401,3949.3
374,37,-7.57171,216460.0
375,37,-13.3366,2497950000.0
376,37,-4.40978,1280.37
377,37,-10.8268,42566500.0
378,37,-11.8628,228589000.0
379,37,-9.77589,7736480.0
380,37,-10.2298,16158900.0
381,37,-5.93742,15267.9
382,37,-7.50366,193832.0
383,37,-8.9534,2036920.0
384,37,-12.0622,315936000.0
385,37,-8.0324,457087.0
386,37,-2.94564,119.024
387,37,-7.63967,241690.0
388,37,-10.6202,30444300.0
389,37,-4.61832,1795.88
390,37,-7.24407,127205.0
391,37,-5.71059,10566.8
392,37,-4.89478,2812.47
393,37,-4.20089,912.31
394,37,-6.27193,26272.0
395,37,-15.0121,37860600000.0
396,37,-4.97515,3204.2
397,37,-10.6677,32883200.0
398,37,-10.1915,15184100.0
399,37,-15.7712,1.29746e+11
400,37,-10.3776,20536900.0
401,37,-10.6816,33633200.0
402,37,-16.047,2.02993e+11
403,37,-4.33925,1141.92
404,37,-2.1781,34.2604
405,37,-9.20822,3079890.0
406,37,-6.03762,17963.3
407,37,-9.89115,9327290.0
408,37,-5.83827,12999.1
409,37,-2.17879,34.2987
410,37,-8.7867,1554220.0
411,37,-4.73624,2174.57
412,37,-16.0965,2.19957e+11
413,37,-6.43257,34094.5
414,37,-12.9652,1367290000.0
415,37,-5.84649,13173.7
416,37,-9.99412,11023400.0
417,37,-2.085,29.4571
418,37,-13.015,1482490000.0
419,37,-8.53332,1030320.0
420,37,-8.29327,697943.0
421,37,-7.78881,307859.0
422,37,-3.39031,244.89
423,37,-5.87233,13737.8
424,37,-12.0241,296980000.0
425,37,-10.5907,29018100.0
426,37,-11.2589,85811900.0
427,37,-5.12154,4063.25
428,37,-2.79852,93.7487
429,37,-10.1761,14809100.0
430,37,-0.189782,1.3606
431,37,-19.2599,3.72733e+13
432,37,-7.91105,375393.0
433,37,-11.7264,183211000.0
434,37,-7.17866,114396.0
435,37,-10.1154,13419900.0
436,37,-10.028,11647100.0
437,37,-8.2092,608944.0
438,37,-9.35553,3911450.0
439,37,-6.80157,62043.9
440,37,-4.46465,1399.58
441,37,-5.92413,14942.3
442,37,-8.91834,1924310.0
443,37,-3.06869,145.325
444,37,-11.163,73444100.0
445,37,-6.89677,72406.5
446,37,-10.1615,14463600.0
447,37,-4.28847,1051.6
448,37,-11.1068,67047800.0
449,37,-4.04105,703.9
450,37,-6.11705,20433.9
451,37,-1.91944,22.5179
452,37,-3.80453,479.562
453,37,-1.18187,6.80459
454,37,-11.9475,262273000.0
455,37,-2.58397,66.189
456,37,-1.14626,6.42254
457,37,-2.00529,25.8833
458,37,-0.156464,1.289
459,37,-4.44441,1354.36
460,37,-4.8224,2500.83
461,37,-5.48659,7346.88
462,37,-3.30389,212.849
463,37,-5.14967,4253.02
464,37,-14.1648,9576030000.0
465,37,-6.37363,30984.9
466,37,-3.13267,161.222
467,37,-1.60221,13.4582
468,37,-7.37774,158014.0
469,37,-10.6298,30922300.0
470,37,-4.60345,1753.08
471,37,-2.67746,77.0299
472,37,-8.48645,954860.0
473,37,-6.78677,60571.3
474,37,-0.226704,1.4446
475,37,-3.45578,272.334
476,37,-3.37919,240.508
477,37,-9.04834,2376180.0
478,37,-5.13671,4164.46
479,37,-3.5581,321.516
480,37,-1.94587,23.5045
481,37,-2.60439,68.4184
482,37,-5.31514,5562.77
483,37,-10.3226,18783600.0
484,37,-8.51303,996954.0
485,37,-3.9084,567.595
486,37,-5.18498,4503.77
487,37,-4.6075,1764.64
488,37,-5.66215,9768.17
489,37,-5.22584,4812.47
490,37,-8.87821,1803010.0
491,37,-5.21295,4712.87
492,37,-4.26907,1019.03
493,37,-6.92603,75927.1
494,37,-7.34104,148880.0
495,37,-10.716,35563300.0
496,37,-1.80883,18.8185
497,37,-3.78232,462.594
498,37,-8.28347,686934.0
499,37,-6.34439,29549.5
500,37,-4.44986,1366.4
501,37,-4.17138,869.652
502,37,-6.30261,27612.8
503,37,-5.88945,14124.6
504,37,-5.38581,6238.62
505,37,-1.00928,5.14264
506,37,-1.02271,5.25594
507,37,-9.65154,6322880.0
508,37,-5.59673,8784.38
509,37,-5.08503,3829.55
510,37,-2.17369,34.0159
511,37,-7.23851,126063.0
512,37,-2.38221,47.7103
513,37,-3.38595,243.161
514,37,-7.90654,372658.0
515,37,-4.86448,2677.54
516,37,-11.9111,247219000.0
517,37,-7.49566,191333.0
518,37,-4.45115,1369.26
519,37,-3.60149,344.965
520,37,-10.1935,15233400.0
521,37,-3.64388,369.526
522,37,-7.30258,139874.0
523,37,-1.74388,16.9364
524,37,-4.33035,1125.55
525,37,-4.8903,2792.1
526,37,-3.43364,262.724
527,37,-6.62764,46788.3
528,37,-5.03345,3522.11
529,37,-10.6566,32296700.0
530,37,-0.932544,4.5406
531,37,-2.29627,41.5012
532,37,-3.58863,337.84
533,37,-1.9899,25.2448
534,37,-4.47553,1424.51
535,37,-6.76735,58693.3
536,37,-5.11314,4008.21
537,37,-7.14787,108823.0
538,37,-0.557473,2.47071
539,37,-7.40352,164762.0
540,37,-8.71842,1391240.0
541,37,-6.16832,22206.6
542,37,-5.69532,10308.2
543,37,-6.13478,21030.4
544,37,-3.28837,207.555
545,37,-3.82306,494.204
546,37,-6.06107,18659.9
547,37,-3.21474,184.185
548,37,-1.76783,17.6074
549,37,-7.75201,290018.0
550,37,-6.20535,23581.5
551,37,-3.58209,334.278
552,37,-7.27868,134552.0
553,37,-6.88011,70475.8
554,37,-7.38419,159675.0
555,37,-0.620536,2.7369
556,37,-7.32396,144811.0
557,37,-6.7175,54133.0
558,37,-3.17919,173.861
559,37,-8.95442,2040300.0
560,37,-15.3084,61239000000.0
561,37,-4.70383,2063.17
562,37,-11.5541,138537000.0
563,37,-0.340159,1.73657
564,37,-11.1941,77247300.0
565,37,-4.2026,914.841
566,37,-5.10104,3930.32
567,37,-4.94937,3072.94
568,37,-3.45926,273.875
569,37,-7.78209,304523.0
570,37,-2.87475,106.092
571,37,-7.62267,235118.0
572,37,-4.61104,1774.79
573,37,-3.1214,158.3
574,37,-1.95645,23.9113
575,37,-4.63036,1831.33
576,37,-3.24352,192.991
577,37,-4.23092,957.86
578,37,-2.38244,47.7283
579,37,-4.0262,687.145
580,37,-4.80144,2417.22
581,37,-10.4951,24848800.0
582,37,-5.91643,14756.6
583,37,-4.01226,671.775
584,37,-4.06618,733.191
585,37,-2.99214,128.352
586,37,-2.56784,64.4794
587,37,-4.42674,1316.09
588,37,-5.12085,4058.72
589,37,-7.71559,273377.0
590,37,-5.74422,11159.5
591,37,-2.41353,50.1978
592,37,-1.76871,17.6326
593,37,-9.02918,2303430.0
594,37,-12.5795,731254000.0
595,37,-5.24454,4960.71
596,37,-7.81299,320176.0
597,37,-4.26995,1020.48
598,37,-3.63709,365.477
599,37,-2.19127,34.9998
600,37,-5.01402,3412.77
601,37,-3.74437,434.966
602,37,-3.3863,243.299
603,37,-1.51502,11.6829
604,37,-6.51951,39259.5
605,37,-11.2646,86606700.0
606,37,-4.57302,1668.63
607,37,-7.46872,183150.0
608,37,-6.4026,32476.4
609,37,-9.73529,7243250.0
610,37,-7.24064,126499.0
611,37,-5.7387,11060.0
612,37,-8.20553,605332.0
613,37,-4.60891,1768.69
614,37,-3.40301,249.985
615,37,-3.80005,476.093
616,37,-0.560296,2.48205
617,37,-11.0262,58825200.0
618,37,-1.78008,17.9609
619,37,-1.51308,11.6462
620,37,-6.80585,62476.2
621,37,-5.12287,4072.04
622,37,-3.60144,344.935
623,37,-0.530418,2.36459
624,37,-6.94415,78192.5
625,37,-7.07445,96601.2
626,37,-5.49135,7403.82
627,37,-8.42481,863982.0
628,37,-7.11557,103265.0
629,37,-13.3114,2397870000.0
630,37,-2.43929,52.3402
631,37,-6.74334,56450.0
632,37,-6.17751,22540.1
633,37,-4.05973,725.562
634,37,-4.36142,1183.74
635,37,-1.91861,22.4876
636,37,-4.52249,1537.28
637,37,-5.11315,4008.31
638,37,-1.57916,12.9643
639,37,-0.422218,1.98388
640,37,-3.05124,141.267
641,37,-6.56047,41957.1
642,37,-6.54429,40870.5
643,37,-10.5594,27582800.0
644,37,-2.51603,59.2804
645,37,-5.97143,16134.1
646,37,-1.51647,11.7105
647,37,-11.5534,138371000.0
648,37,-4.01371,673.356
649,37,-10.2948,17954200.0
650,37,-1.93408,23.0592
651,37,-9.01647,2256420.0
652,37,-6.16059,21929.9
653,37,-1.13936,6.35103
654,37,-10.3428,19408100.0
655,37,-9.20498,3063740.0
656,37,-10.2309,16186000.0
657,37,-4.85466,2635.2
658,37,-7.73051,280073.0
659,37,-5.24204,4940.61
660,37,-6.23089,24579.4
661,37,-2.46476,54.5485
662,37,-3.86161,526.102
663,37,-3.1491,165.578
664,37,-1.6515,14.5788
665,37,-3.29365,209.343
666,37,-12.7916,1031660000.0
667,37,-5.30618,5482.48
668,37,-6.52369,39526.9
669,37,-12.316,476910000.0
670,37,-3.2912,208.513
671,37,-3.86771,531.331
672,37,-5.11358,4011.12
673,37,-6.06198,18687.3
674,37,-2.95347,120.545
675,37,-6.69174,51916.6
676,37,-3.2355,190.494
677,37,-3.95663,613.79
678,37,-5.23106,4853.37
679,37,-9.11812,2660990.0
680,37,-2.82569,97.9734
681,37,-2.90245,110.969
682,37,-6.09633,19758.5
683,37,-3.29934,211.286
684,37,-0.184145,1.34821
685,37,-7.18902,116336.0
686,37,-9.27625,3439320.0
687,37,-7.23218,124774.0
688,37,-4.0802,750.066
689,37,-2.59243,67.103
690,37,-8.79714,1580760.0
691,37,-13.3517,2560010000.0
692,37,-3.63251,362.771
693,37,-3.27546,203.255
694,37,-3.70752,409.719
695,37,-6.93664,77245.3
696,37,-3.03277,137.097
697,37,-7.30692,140860.0
698,37,-10.4691,23823500.0
699,37,-6.92223,75460.4
700,37,-10.7465,37366600.0
701,37,-3.07092,145.851
702,37,-0.473672,2.15661
703,37,-6.81411,63318.9
704,37,-9.10576,2608170.0
705,37,-2.89526,109.682
706,37,-3.36692,235.767
707,37,-4.87644,2730.02
708,37,-4.89307,2804.66
709,37,-2.36069,46.0732
710,37,-3.80162,477.303
711,37,-6.06926,18909.5
712,37,-6.93712,77306.6
713,37,-9.73413,7229660.0
714,37,-4.73655,2175.67
715,37,-3.09816,152.442
716,37,-7.0526,93235.8
717,37,-5.13928,4181.92
718,37,-0.391161,1.88638
719,37,-8.84396,1705530.0
720,37,-4.08644,757.695
721,37,-3.27288,202.406
722,37,-9.02066,2271820.0
723,37,-1.707,15.9527
724,37,-4.77952,2332.74
725,37,-3.05316,141.708
726,37,-4.67915,1982.18
727,37,-6.60562,45146.6
728,37,-1.17832,6.76544
729,37,-9.06227,2430500.0
730,37,-4.4592,1387.27
731,37,-7.17394,113524.0
732,37,-4.98977,3281.11
733,37,-4.62703,1821.47
734,37,-10.1163,13439600.0
735,37,-9.87242,9048120.0
736,37,-10.491,24684100.0
737,37,-4.62117,1804.21
738,37,-2.51249,58.9404
739,37,-0.395463,1.8996
740,37,-0.604257,2.66555
741,37,-2.51034,58.7353
742,37,-7.53993,205580.0
743,37,-0.729495,3.26615
744,37,-3.66319,381.289
745,37,-6.90387,73245.5
746,37,-9.25221,3307760.0
747,37,-3.74316,434.116
748,37,-9.93273,9978400.0
749,37,-3.05275,141.616
750,37,-5.62078,9134.02
751,37,-2.94172,118.269
752,37,-5.56732,8375.08
753,37,-4.69586,2036.65
754,37,-5.24544,4967.94
755,37,-6.00357,16997.8
756,37,-7.35294,151781.0
757,37,-7.48623,188428.0
758,37,-4.49793,1477.22
759,37,-5.69978,10383.0
760,37,-9.63982,6203790.0
761,37,-1.47483,10.9455
762,37,-0.521762,2.33162
763,37,-11.0871,64931400.0
764,37,-3.57853,332.35
765,37,-2.94207,118.336
766,37,-2.02846,26.8749
767,37,-3.81625,488.768
768,37,-3.41922,256.649
769,37,-4.06633,733.365
770,37,-0.0288123,1.04786
771,37,-7.63818,241107.0
772,37,-1.17091,6.68459
773,37,-1.54803,12.3257
774,37,-5.62476,9193.09
775,37,-2.38829,48.1839
776,37,-2.78546,91.7826
777,37,-4.20496,918.346
778,37,-3.71149,412.368
779,37,-3.19628,178.751
780,37,-3.29765,210.704
781,37,-1.51236,11.6327
782,37,-9.38282,4088510.0
783,37,-6.09185,19615.4
784,37,-2.25194,38.6209
785,37,-6.10194,19939.3
786,37,-3.17085,171.525
787,37,-5.07,3737.29
788,37,-10.2868,17724700.0
789,37,-5.11975,4051.45
790,37,-4.88171,2753.44
791,37,-4.3235,1113.11
792,37,-2.71983,82.5122
793,37,-0.937848,4.57985
794,37,-7.61697,232954.0
795,37,-10.2881,17762300.0
796,37,-7.78824,307574.0
797,37,-0.750244,3.37798
798,37,-9.62604,6066640.0
799,37,-2.03327,27.0854
800,37,-1.52881,11.9473
801,37,-4.48103,1437.28
802,37,-3.59322,340.37
803,37,-4.89477,2812.4
804,37,-8.9367,1982480.0
805,37,-13.7412,4816320000.0
806,37,-5.93066,15101.3
807,37,-4.92948,2975.33
808,37,-2.62055,70.2365
809,37,-4.46124,1391.87
810,37,-6.74443,56549.9
811,37,-10.2817,17578200.0
812,37,-7.14047,107524.0
813,37,-8.19543,595490.0
814,37,-1.83234,19.5502
815,37,-4.71524,2101.71
816,37,-4.06871,736.209
817,37,-8.83261,1674410.0
818,37,-1.9931,25.3765
819,37,-5.42628,6662.04
820,37,-0.310269,1.65436
821,37,-6.85053,67173.6
822,37,-3.29222,208.856
823,37,-9.37469,4034930.0
824,37,-10.8915,47281000.0
825,37,-4.45541,1378.75
826,37,-6.70195,52783.8
827,37,-11.6335,157586000.0
828,37,-6.41493,33132.5
829,37,-4.83697,2560.67
830,37,-4.40801,1276.69
831,37,-13.1626,1883400000.0
832,37,-3.28548,206.585
833,37,-0.926137,4.49364
834,37,-5.31648,5574.91
835,37,-2.15618,33.0633
836,37,-5.18542,4506.95
837,37,-1.04755,5.47208
838,37,-0.813015,3.74014
839,37,-8.37743,800063.0
840,37,-0.146319,1.26795
841,37,-6.10088,19904.8
842,37,-5.60417,8891.06
843,37,-2.90626,111.657
844,37,-3.59297,340.231
845,37,-5.73344,10966.0
846,37,-3.49997,292.576
847,37,-5.68035,10060.9
848,37,-5.16287,4345.08
849,37,-7.19673,117801.0
850,37,-5.06438,3703.33
851,37,-5.11109,3994.93
852,37,-8.76209,1493370.0
853,37,-10.1968,15314500.0
854,37,-2.11539,30.9458
855,37,-5.84002,13036.1
856,37,-4.20501,918.425
857,37,-3.90731,566.587
858,37,-6.15563,21753.9
859,37,-5.26689,5143.93
860,37,-7.77042,298808.0
861,37,-0.671222,2.97149
862,37,-3.96884,626.079
863,37,-3.22184,186.318
864,37,-1.35376,8.99333
865,37,-3.70046,405.052
866,37,-8.22072,620439.0
867,37,-4.04789,711.756
868,37,-2.98291,126.444
869,37,-6.88852,71444.7
870,37,-12.8252,1089570000.0
871,37,-4.46913,1409.79
872,37,-11.7127,179178000.0
873,37,-6.09386,19679.6
874,37,-2.87064,105.386
875,37,-0.0136386,1.02238
876,37,-17.7234,3.08139e+12
877,37,-4.41602,1293.4
878,37,-12.0705,320190000.0
879,37,-7.03058,89964.0
880,37,-2.165,33.5397
881,37,-4.46091,1391.12
882,37,-1.81878,19.1249
883,37,-10.2456,16577600.0
884,37,-2.05878,28.2299
885,37,-6.04398,18149.6
886,37,-6.08771,19484.1
887,37,-1.82764,19.4017
888,37,-4.29948,1070.56
889,37,-5.98268,16431.2
890,37,-5.29434,5378.15
891,37,-6.50565,38386.5
892,37,-7.53963,205481.0
893,37,-4.33561,1135.19
894,37,-4.06535,732.204
895,37,-5.53758,7980.57
896,37,-9.3591,3934150.0
897,37,-6.24482,25141.4
898,37,-6.56187,42052.9
899,37,-7.00823,86760.9
900,37,-0.471929,2.15052
901,37,-2.5078,58.4943
902,37,-3.18031,174.179
903,37,-3.5599,322.457
904,37,-5.05389,3640.86
905,37,-10.2428,16503400.0
906,37,-8.12984,535376.0
907,37,-6.93188,76652.0
908,37,-7.8534,341874.0
909,37,-8.13427,539234.0
910,37,-8.64451,1234010.0
911,37,-15.4353,75234700000.0
912,37,-4.62035,1801.82
913,37,-6.11681,20426.1
914,37,-4.33966,1142.68
915,37,-8.86703,1770590.0
916,37,-8.60181,1151420.0
