idx,#T,-RT ln Z,Z
42813,25,-1.36825,10.0678
42814,25,-16.3722,1002080000000.0
42815,25,-7.0353,143523.0
42816,25,-14.8518,76993700000.0
42817,25,-15.0384,105498000000.0
42818,25,-17.5683,7544950000000.0
42819,25,-3.9846699999999995,833.284
42820,25,-16.2984,884767000000.0
42821,25,-16.1884,734817000000.0
42822,25,-15.4515,211876000000.0
42823,25,-7.77566,500734.0
42824,25,-16.5144,1273900000000.0
42825,25,-12.7185,2102430000.0
42826,25,-19.1417,107405000000000.0
42827,25,-9.95226,19727400.0
42828,25,-14.095,21465000000.0
42829,25,-16.346,958782000000.0
42830,25,-13.1904,4662520000.0
42831,25,-15.5424,246999000000.0
42832,25,-27.5972,1.6941e+20
42833,25,-11.5827,309157000.0
42834,25,-19.8544,357596000000000.0
42835,25,-13.1914,4670760000.0
42836,25,-12.0629,695301000.0
42837,25,-20.9418,2241370000000000.0
42838,25,-22.8928,6.03405e+16
42839,25,-20.8271,1846840000000000.0
42840,25,-17.9136,13514000000000.0
42841,25,-14.3587,33500100000.0
42842,25,-14.552,46424500000.0
42843,25,-24.0785,4.46395e+17
42844,25,-18.2199,22661500000000.0
42845,25,-15.4799,222257000000.0
42846,25,-20.3284,795876000000000.0
42847,25,-14.6095,51152600000.0
42848,25,-18.0169,16088200000000.0
42849,25,-24.7162,1.30952e+18
42850,25,-16.569000000000003,1396950000000.0
42851,25,-17.7378,10044100000000.0
42852,25,-15.8822,438250000000.0
42853,25,-19.1915,116810000000000.0
42854,25,-24.654,1.17916e+18
42855,25,-22.8775,5.88013e+16
42856,25,-20.7841,1717450000000000.0
42857,25,-13.8593,14420400000.0
42858,25,-16.0509,582677000000.0
42859,25,-16.5549,1364110000000.0
42860,25,-10.8351,87542600.0
42861,25,-13.627,9742750000.0
42862,25,-11.8646,497567000.0
42863,25,-30.4093,1.95088e+22
42864,25,-18.3385,27684400000000.0
42865,25,-18.2794,25055100000000.0
42866,25,-20.3125,774801000000000.0
42867,25,-11.205,163437000.0
42868,25,-19.1263,104637000000000.0
42869,25,-4.1056,1021.96
42870,25,-16.2689,841828000000.0
42871,25,-18.1072,18738100000000.0
42872,25,-12.6605,1906490000.0
42873,25,-17.4202,5876310000000.0
