idx,#T,-RT ln Z,Z
373,-40,-27.1417,2.76461e+25
374,-40,-22.4023,9.978e+20
375,-40,-37.757,2.46592e+35
376,-40,-21.0441,5.32073e+19
377,-40,-37.4142,1.17673e+35
378,-40,-33.0454,9.45143e+30
379,-40,-30.1963,2.01777e+28
380,-40,-32.3122,1.9421e+30
381,-40,-27.3368,4.21149e+25
382,-40,-24.9495,2.43618e+23
383,-40,-27.2981,3.87437e+25
384,-40,-31.4662,3.1277e+29
385,-40,-26.7623,1.21896e+25
386,-40,-15.2069,179614000000000.0
387,-40,-28.8461,1.09456e+27
388,-40,-27.8548,1.28833e+26
389,-40,-21.471999999999998,1.33988e+20
390,-40,-27.2803,3.72848e+25
391,-40,-19.6066,2.39029e+18
392,-40,-24.5657,1.06402e+23
393,-40,-16.730999999999998,4819100000000000.0
394,-40,-25.5078,8.12916e+23
395,-40,-39.7248,1.72386e+37
396,-40,-21.9883,4.08282e+20
397,-40,-33.5264,2.66894e+31
398,-40,-28.9212,1.28726e+27
399,-40,-35.0393,6.99068e+32
400,-40,-31.6559,4.71008e+29
401,-40,-28.7545,8.98149e+26
402,-40,-35.9373,4.85571e+33
403,-40,-17.3325,1.76533e+16
404,-40,-10.8483,14751200000.0
405,-40,-26.7284,1.13283e+25
406,-40,-23.7211,1.71908e+22
407,-40,-27.476,5.68805e+25
408,-40,-21.6337,1.89947e+20
409,-40,-13.4688,4217950000000.0
410,-40,-31.0067,1.1602e+29
411,-40,-19.933,4.83591e+18
412,-40,-37.9421,3.67725e+35
413,-40,-21.9937,4.13072e+20
414,-40,-37.1007,5.9808e+34
415,-40,-21.2079,7.57728e+19
416,-40,-27.5231,6.29714e+25
417,-40,-12.9184,1285810000000.0
418,-40,-34.7933,4.11087e+32
419,-40,-24.1227,4.09021e+22
420,-40,-23.0967,4.46677e+21
421,-40,-23.5747,1.25323e+22
422,-40,-21.9379,3.66191e+20
423,-40,-25.8753,1.79675e+24
424,-40,-34.7504,3.74683e+32
425,-40,-34.8524,4.66957e+32
426,-40,-30.3414,2.7599e+28
427,-40,-21.6673,2.04211e+20
428,-40,-14.387,30604600000000.0
429,-40,-27.0193,2.12238e+25
430,-40,-7.85567,23099600.0
431,-40,-42.0134,2.40859e+39
432,-40,-26.8042,1.33416e+25
433,-40,-32.3027,1.90245e+30
434,-40,-24.7016,1.42681e+23
435,-40,-29.3532,3.27051e+27
436,-40,-31.5886,4.07305e+29
437,-40,-25.331999999999997,5.56176e+23
438,-40,-27.8492,1.27287e+26
439,-40,-23.4758,1.01229e+22
440,-40,-19.1267,8.48444e+17
441,-40,-21.5974,1.75618e+20
442,-40,-27.5637,6.87387e+25
443,-40,-16.1978,1524890000000000.0
444,-40,-34.9979,6.39254e+32
445,-40,-20.2097,8.78589e+18
446,-40,-27.4172,5.01035e+25
447,-40,-23.9716,2.95142e+22
448,-40,-31.3208,2.28538e+29
449,-40,-17.0269,9128120000000000.0
450,-40,-23.2772,6.59483e+21
451,-40,-12.4795,498641000000.0
452,-40,-15.9737,940076000000000.0
453,-40,-11.4411,53024800000.0
454,-40,-30.8508,8.28606e+28
455,-40,-13.252,2641750000000.0
456,-40,-8.803139999999999,178536000.0
457,-40,-20.0845,6.70597e+18
458,-40,-1.7299099999999998,41.8362
459,-40,-17.5122,2.60155e+16
460,-40,-19.8761,4.27644e+18
461,-40,-23.7287,1.7474e+22
462,-40,-16.7512,5034140000000000.0
463,-40,-19.1141,8.2578e+17
464,-40,-38.278,7.59115e+35
465,-40,-25.236,4.52152e+23
466,-40,-14.987,111748000000000.0
467,-40,-14.4951,38647300000000.0
468,-40,-24.235,5.21126e+22
469,-40,-26.438000000000002,6.05307e+24
470,-40,-18.3343,1.53415e+17
471,-40,-16.5281,3110060000000000.0
472,-40,-23.8224,2.13921e+22
473,-40,-21.0497,5.38521e+19
474,-40,-5.7229,231433.0
475,-40,-18.8956,5.15288e+17
476,-40,-18.1814,1.10284e+17
477,-40,-27.4167,5.00496e+25
478,-40,-20.0867,6.73722e+18
479,-40,-15.8063,654962000000000.0
480,-40,-10.4026,5636560000.0
481,-40,-16.6243,3827750000000000.0
482,-40,-24.0303,3.35057e+22
483,-40,-26.8075,1.34386e+25
484,-40,-23.046999999999997,4.01225e+21
485,-40,-18.0684,8.64251e+16
486,-40,-24.9859,2.63525e+23
487,-40,-18.2732,1.34459e+17
488,-40,-26.0293,2.50551e+24
489,-40,-20.6549,2.29694e+19
490,-40,-28.7277,8.47746e+26
491,-40,-17.7446,4.29605e+16
492,-40,-18.7207,3.53261e+17
493,-40,-23.489,1.04159e+22
494,-40,-25.0244,2.86335e+23
495,-40,-30.469,3.63447e+28
496,-40,-11.427999999999999,51547300000.0
497,-40,-22.3758,9.42368e+20
498,-40,-30.2602,2.31602e+28
499,-40,-20.8713,3.66375e+19
500,-40,-20.4073,1.34591e+19
501,-40,-14.3916,30910600000000.0
502,-40,-20.6326,2.18885e+19
503,-40,-18.3288,1.5161e+17
504,-40,-17.676,3.70507e+16
505,-40,-10.4369,6069970000.0
506,-40,-9.9234,2003650000.0
507,-40,-26.7626,1.21959e+25
508,-40,-18.7176,3.50887e+17
509,-40,-15.4753,320622000000000.0
510,-40,-17.1855,1.28539e+16
511,-40,-26.2541,4.06958e+24
512,-40,-13.8854,10366200000000.0
513,-40,-16.5119,3003490000000000.0
514,-40,-27.2674,3.62606e+25
515,-40,-20.5845,1.9729e+19
516,-40,-30.5816,4.63493e+28
517,-40,-26.7675,1.23255e+25
518,-40,-20.2494,9.57156e+18
519,-40,-19.8161,3.75705e+18
520,-40,-30.2372,2.20402e+28
521,-40,-17.8152,5.00316e+16
522,-40,-24.2179,5.02225e+22
523,-40,-13.8793,10230300000000.0
524,-40,-15.0858,138317000000000.0
525,-40,-21.0524,5.41674e+19
526,-40,-21.1763,7.07699e+19
527,-40,-22.0044,4.22791e+20
528,-40,-20.7739,2.96926e+19
529,-40,-33.7356,4.19201e+31
530,-40,-8.754,160571000.0
531,-40,-13.6454,6175930000000.0
532,-40,-14.6455,53473400000000.0
533,-40,-8.83388,190785000.0
534,-40,-20.8233,3.30355e+19
535,-40,-18.1984,1.14428e+17
536,-40,-18.7217,3.54003e+17
537,-40,-27.1849,3.0343e+25
538,-40,-8.59112,112978000.0
539,-40,-24.427,7.8881e+22
540,-40,-31.4483,3.00914e+29
541,-40,-24.4211,7.78795e+22
542,-40,-19.7315,3.1298e+18
543,-40,-21.7775,2.59074e+20
544,-40,-18.1973,1.14134e+17
545,-40,-15.0901,139602000000000.0
546,-40,-19.2894,1.20549e+18
547,-40,-16.8524,6262750000000000.0
548,-40,-12.2636,312940000000.0
549,-40,-23.1438,4.94466e+21
550,-40,-20.2279,9.13886e+18
551,-40,-17.6884,3.80542e+16
552,-40,-25.7817,1.46832e+24
553,-40,-21.8179,2.82649e+20
554,-40,-25.151,3.76359e+23
555,-40,-7.9284300000000005,27027900.0
556,-40,-24.2618,5.52194e+22
557,-40,-21.2786,8.82661e+19
558,-40,-18.8326,4.49757e+17
559,-40,-27.6582,8.42831e+25
560,-40,-35.9104,4.58142e+33
561,-40,-17.9192,6.26343e+16
562,-40,-32.1445,1.35205e+30
563,-40,-5.7611,251324.0
564,-40,-32.7076,4.55924e+30
565,-40,-19.7441,3.21646e+18
566,-40,-17.8832,5.79436e+16
567,-40,-15.6852,504377000000000.0
568,-40,-17.7706,4.5449e+16
569,-40,-25.7624,1.40823e+24
570,-40,-16.9008,6953470000000000.0
571,-40,-22.236,6.96907e+20
572,-40,-17.4536,2.29257e+16
573,-40,-18.2989,1.42144e+17
574,-40,-13.3606,3339700000000.0
575,-40,-19.9763,5.30872e+18
576,-40,-13.9952,13138300000000.0
577,-40,-14.3261,26834700000000.0
578,-40,-14.9649,106552000000000.0
579,-40,-17.8907,5.88939e+16
580,-40,-18.6924,3.32292e+17
581,-40,-29.4764,4.2665e+27
582,-40,-23.1852,5.40704e+21
583,-40,-18.0999,9.25091e+16
584,-40,-17.9463,6.63983e+16
585,-40,-12.5566,589003000000.0
586,-40,-13.1891,2306640000000.0
587,-40,-19.1844,9.60944e+17
588,-40,-22.3516,8.94506e+20
589,-40,-22.7587,2.1537e+21
590,-40,-23.2727,6.5298e+21
591,-40,-20.4043,1.33732e+19
592,-40,-14.1838,19739900000000.0
593,-40,-26.7947,1.30719e+25
594,-40,-35.3504,1.36819e+33
595,-40,-20.1151,7.16395e+18
596,-40,-22.8454,2.59662e+21
597,-40,-24.1578,4.41171e+22
598,-40,-16.0409,1086690000000000.0
599,-40,-15.6521,469504000000000.0
600,-40,-18.0676,8.62828e+16
601,-40,-17.3789,1.95135e+16
602,-40,-15.6224,440373000000000.0
603,-40,-14.1228,17304700000000.0
604,-40,-21.6674,2.04262e+20
605,-40,-29.7781,8.18149e+27
606,-40,-22.1512,5.80345e+20
607,-40,-24.429000000000002,7.92198e+22
608,-40,-22.7934,2.32111e+21
609,-40,-28.8156,1.02476e+27
610,-40,-27.6318,7.96214e+25
611,-40,-24.6318,1.22722e+23
612,-40,-26.6241,9.04507e+24
613,-40,-17.935,6.48057e+16
614,-40,-15.8229,678827000000000.0
615,-40,-17.3715,1.9202e+16
616,-40,-6.566610000000001,1429850.0
617,-40,-27.755,1.03857e+26
618,-40,-13.3362,3168710000000.0
619,-40,-10.7815,12770000000.0
620,-40,-26.2124,3.71983e+24
621,-40,-19.7781,3.46119e+18
622,-40,-15.1745,167487000000000.0
623,-40,-8.97392,258115000.0
624,-40,-23.7205,1.7166e+22
625,-40,-24.1163,4.03331e+22
626,-40,-25.0416,2.97216e+23
627,-40,-27.1692,2.93356e+25
628,-40,-26.4702,6.4884e+24
629,-40,-34.6351,2.92186e+32
630,-40,-16.5335,3146740000000000.0
631,-40,-23.5557,1.20297e+22
632,-40,-22.0618,4.78498e+20
633,-40,-17.7926,4.76572e+16
634,-40,-17.8868,5.84033e+16
635,-40,-13.8263,9126120000000.0
636,-40,-17.5564,2.86213e+16
637,-40,-23.5401,1.16306e+22
638,-40,-12.3655,389905000000.0
639,-40,-6.739380000000001,2076060.0
640,-40,-20.0861,6.7287e+18
641,-40,-21.1154,6.2056e+19
642,-40,-23.6979,1.63508e+22
643,-40,-31.1617,1.62086e+29
644,-40,-18.1711,1.07881e+17
645,-40,-23.6961,1.62845e+22
646,-40,-12.550999999999998,581894000000.0
647,-40,-30.0898,1.6033e+28
648,-40,-15.8504,720313000000000.0
649,-40,-31.1044,1.43255e+29
650,-40,-16.4093,2406700000000000.0
651,-40,-30.2146,2.09884e+28
652,-40,-25.0119,2.78752e+23
653,-40,-16.2517,1712750000000000.0
654,-40,-27.9826,1.69741e+26
655,-40,-24.4501,8.29089e+22
656,-40,-31.56,3.82912e+29
657,-40,-17.3241,1.73366e+16
658,-40,-25.0566,3.06944e+23
659,-40,-17.7911,4.74991e+16
660,-40,-20.2771,1.01624e+19
661,-40,-15.4477,302082000000000.0
662,-40,-17.6399,3.4275e+16
663,-40,-16.5308,3128750000000000.0
664,-40,-13.2888,2860590000000.0
665,-40,-16.387999999999998,2298510000000000.0
666,-40,-33.5416,2.75811e+31
667,-40,-22.7291,2.02023e+21
668,-40,-27.8459,1.26379e+26
669,-40,-34.1413,1.00628e+32
670,-40,-15.8593,734289000000000.0
671,-40,-17.1223,1.12156e+16
672,-40,-20.4439,1.45646e+19
673,-40,-24.7066,1.44211e+23
674,-40,-14.6563,54732300000000.0
675,-40,-19.6763,2.77842e+18
676,-40,-14.9935,113340000000000.0
677,-40,-24.6555,1.29149e+23
678,-40,-22.4157,1.02713e+21
679,-40,-26.311,4.60206e+24
680,-40,-13.4454,4010850000000.0
681,-40,-18.7012,3.38694e+17
682,-40,-22.4631,1.13786e+21
683,-40,-14.2253,21589200000000.0
684,-40,-6.11639,541095.0
685,-40,-23.6053,1.33874e+22
686,-40,-27.0616,2.32554e+25
687,-40,-22.2561,7.27845e+20
688,-40,-15.9559,904509000000000.0
689,-40,-17.5182,2.63586e+16
690,-40,-25.6303,1.05885e+24
691,-40,-33.4389,2.20956e+31
692,-40,-17.9261,6.35752e+16
693,-40,-19.7257,3.09142e+18
694,-40,-16.9317,7432510000000000.0
695,-40,-23.4056,8.70067e+21
696,-40,-13.769,8063080000000.0
697,-40,-19.039,7.02227e+17
698,-40,-30.8231,7.80502e+28
699,-40,-25.3311,5.55199e+23
700,-40,-27.3337,4.18363e+25
701,-40,-18.7308,3.61049e+17
702,-40,-5.86396,313797.0
703,-40,-21.218000000000004,7.74401e+19
704,-40,-25.4578,7.29781e+23
705,-40,-15.8321,692537000000000.0
706,-40,-13.2502,2631410000000.0
707,-40,-15.3361,237398000000000.0
708,-40,-22.5332,1.32359e+21
709,-40,-15.8612,737415000000000.0
710,-40,-17.6394,3.42381e+16
711,-40,-20.7074,2.57242e+19
712,-40,-24.5527,1.03459e+23
713,-40,-33.9003,5.98184e+31
714,-40,-19.1083,8.15363e+17
715,-40,-16.5865,3528180000000000.0
716,-40,-20.3555,1.20367e+19
717,-40,-17.8308,5.17515e+16
718,-40,-6.51734,1285590.0
719,-40,-30.299,2.51865e+28
720,-40,-17.7248,4.11697e+16
721,-40,-13.3421,3209140000000.0
722,-40,-28.5803,6.16779e+26
723,-40,-11.9399,155585000000.0
724,-40,-21.2153,7.69855e+19
725,-40,-13.6763,6601290000000.0
726,-40,-19.0489,7.17253e+17
727,-40,-24.9602,2.49286e+23
728,-40,-12.2184,283804000000.0
729,-40,-28.3187,3.50628e+26
730,-40,-16.8156,5785120000000000.0
731,-40,-20.4381,1.43851e+19
732,-40,-21.4671,1.32575e+20
733,-40,-21.5534,1.59701e+20
734,-40,-30.395,3.09813e+28
